,eps,G_up,G_down
103,0.5244844844844845,82434.51985363378,76360.46806117136
104,0.5294794794794795,82480.27406682764,76378.94228997445
105,0.5344744744744745,82526.29773617657,76397.49502131225
106,0.5394694694694695,82572.59269887413,76416.12670562022
107,0.5444644644644645,82619.16080368527,76434.83779590798
108,0.5494594594594595,82666.00391100865,76453.62874777261
109,0.5544544544544545,82713.1238929394,76472.50001941225
110,0.5594494494494495,82760.52263333235,76491.45207163946
111,0.5644444444444445,82808.20202786557,76510.48536789507
112,0.5694394394394395,82856.16398410428,76529.60037426176
113,0.5744344344344344,82904.41042156535,76548.79755947797
114,0.5794294294294294,82952.94327178205,76568.07739495178
115,0.5844244244244244,83001.7644783693,76587.44035477494
116,0.5894194194194194,83050.87599708939,76606.88691573702
117,0.5944144144144144,83100.27979591815,76626.41755733962
118,0.5994094094094095,83149.97785511146,76646.0327618106
119,0.6044044044044045,83199.97216727243,76665.7330141186
120,0.6093993993993995,83250.26473741887,76685.51880198755
121,0.6143943943943945,83300.8575830514,76705.39061591132
122,0.6193893893893895,83351.75273422194,76725.34894916839
123,0.6243843843843844,83402.95223360282,76745.39429783678
124,0.6293793793793794,83454.45813655626,76765.52716080901
125,0.6343743743743744,83506.27251120462,76785.74803980718
126,0.6393693693693694,83558.39743850096,76806.0574393982
127,0.6443643643643644,83610.83501230027,76826.45586700908
128,0.6493593593593594,83663.58733943121,76846.94383294237
129,0.6543543543543544,83716.6565397686,76867.52185039184
130,0.6593493493493494,83770.04474630632,76888.19043545812
131,0.6643443443443444,83823.7541052309,76908.95010716452
132,0.6693393393393394,83877.78677599572,76929.8013874731
133,0.6743343343343344,83932.14493139586,76950.74480130068
134,0.6793293293293293,83986.8307576437,76971.78087653514
135,0.6843243243243243,84041.84645444498,76992.91014405187
136,0.6893193193193193,84097.19423507588,77014.13313773033
137,0.6943143143143143,84152.87632646033,77035.4503944706
138,0.6993093093093093,84208.89496924865,77056.8624542104
139,0.7043043043043044,84265.25241789645,77078.36985994207
140,0.7092992992992994,84321.9509407445,77099.97315772972
141,0.7142942942942944,84378.99282009939,77121.67289672657
142,0.7192892892892894,84436.38035231498,77143.46962919242
143,0.7242842842842844,84494.1158478747,77165.36391051147
144,0.7292792792792793,84552.20163147466,77187.3562992101
145,0.7342742742742743,84610.64004210771,77209.44735697491
146,0.7392692692692693,84669.43343314834,77231.63764867093
147,0.7442642642642643,84728.5841724385,77253.92774236015
148,0.7492592592592593,84788.09464237456,77276.31820932002
149,0.7542542542542543,84847.9672399949,77298.8096240623
150,0.7592492492492493,84908.20437706899,77321.40256435222
151,0.7642442442442443,84968.80848018703,77344.09761122755
152,0.7692392392392393,85029.78199085098,77366.89534901814
153,0.7742342342342343,85091.12736556666,77389.79636536558
154,0.7792292292292293,85152.84707593684,77412.80125124307
155,0.7842242242242242,85214.94360875568,77435.91060097571
156,0.7892192192192192,85277.41946610429,77459.12501226067
157,0.7942142142142142,85340.27716544758,77482.445086188
158,0.7992092092092092,85403.51923973233,77505.87142726143
159,0.8042042042042042,85467.14823748668,77529.40464341948
160,0.8091991991991992,85531.166722921,77553.04534605698
161,0.8141941941941943,85595.57727603002,77576.79415004668
162,0.8191891891891893,85660.3824926966,77600.6516737612
163,0.8241841841841843,85725.58498479695,77624.61853909533
164,0.8291791791791793,85791.18738030737,77648.69537148857
165,0.8341741741741743,85857.19232341263,77672.88279994806
166,0.8391691691691692,85923.60247461601,77697.1814570716
167,0.8441641641641642,85990.42051085104,77721.59197907125
168,0.8491591591591592,86057.64912559502,77746.1150057972
169,0.8541541541541542,86125.29102898446,77770.75118076184
170,0.8591491491491492,86193.34894793225,77795.50115116438
171,0.8641441441441442,86261.82562624692,77820.3655679157
172,0.8691391391391392,86330.72382475389,77845.34508566358
173,0.8741341341341342,86400.04632141879,77870.4403628184
174,0.8791291291291292,86469.79591147297,77895.65206157911
175,0.8841241241241242,86539.97540754135,77920.98084795977
176,0.8891191191191192,86610.58763977236,77946.42739181631
177,0.8941141141141141,86681.63545597054,77971.99236687389
178,0.8991091091091091,86753.1217217315,77997.67645075465
179,0.9041041041041041,86825.04932057945,78023.48032500579
180,0.9090990990990991,86897.42115410743,78049.40467512833
181,0.9140940940940941,86970.2401421204,78075.4501906063
182,0.9190890890890892,87043.509222781,78101.6175649362
183,0.9240840840840842,87117.23135275843,78127.90749565737
184,0.9290790790790792,87191.40950738042,78154.32068438258
185,0.9340740740740742,87266.04668078828,78180.85783682922
186,0.9390690690690692,87341.14588609534,78207.51966285118
187,0.9440640640640641,87416.71015554886,78234.30687647116
188,0.9490590590590591,87492.74254069536,78261.2201959137
189,0.9540540540540541,87569.24611254974,78288.2603436387
190,0.9590490490490491,87646.22396176841,78315.42804637578
191,0.9640440440440441,87723.67919882595,78342.72403515902
192,0.9690390390390391,87801.61495419628,78370.14904536254
193,0.9740340340340341,87880.034378538,78397.70381673684
194,0.9790290290290291,87958.9406428841,78425.38909344573
195,0.9840240240240241,88038.33693883644,78453.205624104
196,0.9890190190190191,88118.22647876479,78481.15416181594
197,0.9940140140140141,88198.61249601113,78509.2354642147
198,0.999009009009009,88279.4982450989,78537.45029350222
199,1.004004004004004,88360.88700194767,78565.7994164903
200,1.008998998998999,88442.78188759348,78594.2835575581
201,1.0139939939939941,88525.18600044047,78622.90343401888
202,1.0189889889889892,88608.10245977547,78651.65976774278
203,1.023983983983984,88691.5344056729,78680.55328513573
204,1.028978978978979,88775.48499890929,78709.58471712042
205,1.033973973973974,88859.95742088676,78738.75479911882
206,1.038968968968969,88944.95487356492,78768.06427103643
207,1.043963963963964,89030.48057940086,78797.51387724814
208,1.048958958958959,89116.5377812965,78827.10436658552
209,1.053953953953954,89203.129742553,78856.83649232551
210,1.058948948948949,89290.25974683189,78886.71101218047
211,1.063943943943944,89377.93109812221,78916.72868828941
212,1.068938938938939,89466.14712071374,78946.8902872105
213,1.073933933933934,89554.91115917572,78977.19657991457
214,1.078928928928929,89644.22657834068,79007.64834177976
215,1.083923923923924,89734.09676329332,79038.2463525873
216,1.088918918918919,89824.52511936403,79068.9913965179
217,1.093913913913914,89915.51507212668,79099.88426214941
218,1.098908908908909,90007.07006740081,79130.92574245516
219,1.103903903903904,90099.19357125748,79162.1166348031
220,1.108898898898899,90191.88907002902,79193.45774095586
221,1.113893893893894,90285.16007032225,79224.94986707132
222,1.118888888888889,90379.010099035,79256.59382370418
223,1.123883883883884,90473.44270337587,79288.3904258079
224,1.128878878878879,90568.46145088688,79320.3404927375
225,1.1338738738738738,90664.06992946911,79352.44484825281
226,1.1388688688688688,90760.27174741091,79384.70432052253
227,1.1438638638638639,90857.07053341871,79417.11974212849
228,1.1488588588588589,90954.46993665028,79449.69195007072
229,1.1538538538538539,91052.4736267504,79482.42178577294
230,1.1588488488488489,91151.08529388857,79515.31009508853
231,1.1638438438438439,91250.30864879892,79548.35772830695
232,1.1688388388388389,91350.14742282212,79581.56554016055
233,1.1738338338338339,91450.60536794917,79614.93438983189
234,1.178828828828829,91551.68625686705,79648.46514096145
235,1.183823823823824,91653.39388300605,79682.15866165567
236,1.188818818818819,91755.73206058885,79716.01582449538
237,1.193813813813814,91858.70462468106,79750.03750654457
238,1.198808808808809,91962.31543124339,79784.2245893596
239,1.203803803803804,92066.5683571852,79818.57795899852
240,1.208798798798799,92171.46730041946,79853.09850603095
241,1.213793793793794,92277.01617991907,79887.78712554806
242,1.218788788788789,92383.21893577435,79922.64471717294
243,1.223783783783784,92490.07952925193,79957.67218507126
244,1.228778778778779,92597.60194285464,79992.87043796213
245,1.233773773773774,92705.7901803826,80028.24038912925
246,1.2387687687687687,92814.64826699538,80063.78295643226
247,1.2437637637637637,92924.18024927525,80099.49906231844
248,1.2487587587587587,93034.39019529134,80135.38963383452
249,1.2537537537537538,93145.28219466485,80171.4556026388
250,1.2587487487487488,93256.86035863508,80207.69790501337
251,1.2637437437437438,93369.12882012647,80244.11748187666
252,1.2687387387387388,93482.09173381646,80280.71527879611
253,1.2737337337337338,93595.75327620412,80317.49224600104
254,1.2787287287287288,93710.1176456797,80354.44933839579
255,1.2837237237237238,93825.18906259487,80391.58751557287
256,1.2887187187187188,93940.97176933372,80428.90774182644
257,1.2937137137137138,94057.47003038453,80466.41098616591
258,1.2987087087087088,94174.68813241221,80504.09822232963
259,1.3037037037037038,94292.6303843314,80541.97042879887
260,1.3086986986986988,94411.30111738021,80580.02858881181
